cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Chã Preta;2701902;AL;27;6010;1331;Nordeste
Coité do Nóia;2702009;AL;27;11036;1331;Nordeste
Colônia Leopoldina;2702108;AL;27;15949;1331;Nordeste
Coqueiro Seco;2702207;AL;27;5700;1331;Nordeste
Coruripe;2702306;AL;27;51788;1331;Nordeste
Craíbas;2702355;AL;27;26115;1331;Nordeste
Delmiro Gouveia;2702405;AL;27;52809;1331;Nordeste
Dois Riachos;2702504;AL;27;9906;1331;Nordeste
Estrela de Alagoas;2702553;AL;27;15701;1331;Nordeste
Feira Grande;2702603;AL;27;23191;1331;Nordeste
Feliz Deserto;2702702;AL;27;4038;1331;Nordeste
Flexeiras;2702801;AL;27;9767;1331;Nordeste
Girau do Ponciano;2702900;AL;27;37335;1331;Nordeste
Ibateguara;2703007;AL;27;13992;1331;Nordeste
Igaci;2703106;AL;27;24452;1331;Nordeste
Igreja Nova;2703205;AL;27;22125;1331;Nordeste
Inhapi;2703304;AL;27;15417;1331;Nordeste
Jacaré dos Homens;2703403;AL;27;5182;1331;Nordeste
Jacuípe;2703502;AL;27;5432;1331;Nordeste
Japaratinga;2703601;AL;27;9443;1331;Nordeste
Jaramataia;2703700;AL;27;5075;1331;Nordeste
Jequiá da Praia;2703759;AL;27;9625;1331;Nordeste
Joaquim Gomes;2703809;AL;27;17386;1331;Nordeste
Jundiá;2703908;AL;27;4176;1331;Nordeste
Junqueiro;2704005;AL;27;24381;1331;Nordeste
Lagoa da Canoa;2704104;AL;27;18831;1331;Nordeste
Limoeiro de Anadia;2704203;AL;27;25197;1331;Nordeste
Maceió;2704302;AL;27;994464;1331;Nordeste
Major Isidoro;2704401;AL;27;17834;1331;Nordeste
Maragogi;2704500;AL;27;33232;1331;Nordeste
Maravilha;2704609;AL;27;9715;1331;Nordeste
Marechal Deodoro;2704708;AL;27;62341;1331;Nordeste
Maribondo;2704807;AL;27;13968;1331;Nordeste
Mar Vermelho;2704906;AL;27;3212;1331;Nordeste
Mata Grande;2705002;AL;27;22147;1331;Nordeste
Matriz de Camaragibe;2705101;AL;27;24330;1331;Nordeste
Messias;2705200;AL;27;15707;1331;Nordeste
Minador do Negrão;2705309;AL;27;4938;1331;Nordeste
Monteirópolis;2705408;AL;27;7341;1331;Nordeste
Murici;2705507;AL;27;25933;1331;Nordeste
Novo Lino;2705606;AL;27;10298;1331;Nordeste
Olho d'Água das Flores;2705705;AL;27;21132;1331;Nordeste
Olho d'Água do Casado;2705804;AL;27;8522;1331;Nordeste
Olho d'Água Grande;2705903;AL;27;4384;1331;Nordeste
Olivença;2706000;AL;27;11048;1331;Nordeste
Ouro Branco;2706109;AL;27;11699;1331;Nordeste
Palestina;2706208;AL;27;4410;1331;Nordeste
Palmeira dos Índios;2706307;AL;27;73596;1331;Nordeste
Pão de Açúcar;2706406;AL;27;24291;1331;Nordeste
Pariconha;2706422;AL;27;10803;1331;Nordeste
Paripueira;2706448;AL;27;14176;1331;Nordeste
Passo de Camaragibe;2706505;AL;27;14076;1331;Nordeste
Paulo Jacinto;2706604;AL;27;6697;1331;Nordeste
Penedo;2706703;AL;27;60189;1331;Nordeste
Piaçabuçu;2706802;AL;27;16201;1331;Nordeste
Pilar;2706901;AL;27;36499;1331;Nordeste
Pindoba;2707008;AL;27;2786;1331;Nordeste
Piranhas;2707107;AL;27;23053;1331;Nordeste
Poço das Trincheiras;2707206;AL;27;12974;1331;Nordeste
Porto Calvo;2707305;AL;27;24520;1331;Nordeste
Porto de Pedras;2707404;AL;27;9508;1331;Nordeste
Porto Real do Colégio;2707503;AL;27;20262;1331;Nordeste
Quebrangulo;2707602;AL;27;11305;1331;Nordeste
Rio Largo;2707701;AL;27;97435;1331;Nordeste
Roteiro;2707800;AL;27;6607;1331;Nordeste
Santa Luzia do Norte;2707909;AL;27;7065;1331;Nordeste
Santana do Ipanema;2708006;AL;27;47397;1331;Nordeste
Santana do Mundaú;2708105;AL;27;11568;1331;Nordeste
São Brás;2708204;AL;27;6557;1331;Nordeste
São José da Laje;2708303;AL;27;21193;1331;Nordeste
São José da Tapera;2708402;AL;27;31557;1331;Nordeste
São Luís do Quitunde;2708501;AL;27;31792;1331;Nordeste
São Miguel dos Campos;2708600;AL;27;53391;1331;Nordeste
São Miguel dos Milagres;2708709;AL;27;8687;1331;Nordeste
São Sebastião;2708808;AL;27;32701;1331;Nordeste
Satuba;2708907;AL;27;25000;1331;Nordeste
Senador Rui Palmeira;2708956;AL;27;12549;1331;Nordeste
Tanque d'Arca;2709004;AL;27;5909;1331;Nordeste
Taquarana;2709103;AL;27;19422;1331;Nordeste
Teotônio Vilela;2709152;AL;27;39161;1331;Nordeste
Traipu;2709202;AL;27;24124;1331;Nordeste
União dos Palmares;2709301;AL;27;60874;1331;Nordeste
Viçosa;2709400;AL;27;24423;1331;Nordeste
Amparo do São Francisco;2800100;SE;28;2206;1473;Nordeste
Aquidabã;2800209;SE;28;20542;1473;Nordeste
Aracaju;2800308;SE;28;628849;1473;Nordeste
Arauá;2800407;SE;28;10483;1473;Nordeste
Areia Branca;2800506;SE;28;18560;1473;Nordeste
Barra dos Coqueiros;2800605;SE;28;44384;1473;Nordeste
Boquim;2800670;SE;28;25038;1473;Nordeste
Brejo Grande;2800704;SE;28;8016;1473;Nordeste
Campo do Brito;2801009;SE;28;18646;1473;Nordeste
Canhoba;2801108;SE;28;3855;1473;Nordeste
Canindé de São Francisco;2801207;SE;28;27885;1473;Nordeste
Capela;2801306;SE;28;32716;1473;Nordeste
Carira;2801405;SE;28;20315;1473;Nordeste
Carmópolis;2801504;SE;28;14179;1473;Nordeste
Cedro de São João;2801603;SE;28;5482;1473;Nordeste
Cristinápolis;2801702;SE;28;17539;1473;Nordeste
Cumbe;2801900;SE;28;3906;1473;Nordeste
Divina Pastora;2802007;SE;28;4433;1473;Nordeste
Estância;2802106;SE;28;66978;1473;Nordeste
Feira Nova;2802205;SE;28;6207;1473;Nordeste
Frei Paulo;2802304;SE;28;14884;1473;Nordeste
Gararu;2802403;SE;28;11301;1473;Nordeste
General Maynard;2802502;SE;28;3111;1473;Nordeste
Graccho Cardoso;2802601;SE;28;5979;1473;Nordeste
Ilha das Flores;2802700;SE;28;8495;1473;Nordeste
Indiaroba;2802809;SE;28;16949;1473;Nordeste
Itabaiana;2802908;SE;28;108408;1473;Nordeste
Itabaianinha;2803005;SE;28;42114;1473;Nordeste
Itabi;2803104;SE;28;4823;1473;Nordeste
Itaporanga d'Ajuda;2803203;SE;28;35863;1473;Nordeste
Japaratuba;2803302;SE;28;16472;1473;Nordeste
Japoatã;2803401;SE;28;13707;1473;Nordeste
Lagarto;2803500;SE;28;105558;1473;Nordeste
Laranjeiras;2803609;SE;28;24170;1473;Nordeste
Macambira;2803708;SE;28;7024;1473;Nordeste
Malhada dos Bois;2803807;SE;28;3666;1473;Nordeste
Malhador;2803906;SE;28;11728;1473;Nordeste
Maruim;2804003;SE;28;15975;1473;Nordeste
Moita Bonita;2804102;SE;28;11288;1473;Nordeste
Monte Alegre de Sergipe;2804201;SE;28;14732;1473;Nordeste
Muribeca;2804300;SE;28;8033;1473;Nordeste
Neópolis;2804409;SE;28;16558;1473;Nordeste
Nossa Senhora Aparecida;2804458;SE;28;9496;1473;Nordeste
Nossa Senhora da Glória;2804508;SE;28;43255;1473;Nordeste
Nossa Senhora das Dores;2804607;SE;28;25537;1473;Nordeste
Nossa Senhora de Lourdes;2804706;SE;28;6404;1473;Nordeste
Nossa Senhora do Socorro;2804805;SE;28;202450;1473;Nordeste
Pacatuba;2804904;SE;28;12709;1473;Nordeste
Pedra Mole;2805000;SE;28;2818;1473;Nordeste
Pedrinhas;2805109;SE;28;7416;1473;Nordeste
Pinhão;2805208;SE;28;5769;1473;Nordeste
Pirambu;2805307;SE;28;8037;1473;Nordeste
Poço Redondo;2805406;SE;28;34723;1473;Nordeste
Poço Verde;2805505;SE;28;22214;1473;Nordeste
Porto da Folha;2805604;SE;28;27350;1473;Nordeste
Propriá;2805703;SE;28;27273;1473;Nordeste
Riachão do Dantas;2805802;SE;28;18579;1473;Nordeste
Riachuelo;2805901;SE;28;8875;1473;Nordeste
Ribeirópolis;2806008;SE;28;17362;1473;Nordeste
Rosário do Catete;2806107;SE;28;9499;1473;Nordeste
Salgado;2806206;SE;28;20772;1473;Nordeste
Santa Luzia do Itanhy;2806305;SE;28;13965;1473;Nordeste
Santana do São Francisco;2806404;SE;28;7530;1473;Nordeste
Santa Rosa de Lima;2806503;SE;28;4038;1473;Nordeste
Santo Amaro das Brotas;2806602;SE;28;11297;1473;Nordeste
São Cristóvão;2806701;SE;28;100360;1473;Nordeste
São Domingos;2806800;SE;28;10550;1473;Nordeste
São Francisco;2806909;SE;28;3323;1473;Nordeste
São Miguel do Aleixo;2807006;SE;28;3481;1473;Nordeste
Simão Dias;2807105;SE;28;44285;1473;Nordeste
Siriri;2807204;SE;28;7984;1473;Nordeste
Telha;2807303;SE;28;3373;1473;Nordeste
Tobias Barreto;2807402;SE;28;52613;1473;Nordeste
Tomar do Geru;2807501;SE;28;12145;1473;Nordeste
Umbaúba;2807600;SE;28;24538;1473;Nordeste
Abaíra;2900108;BA;29;7452;1366;Nordeste
Abaré;2900207;BA;29;18240;1366;Nordeste
Acajutiba;2900306;BA;29;14215;1366;Nordeste
Adustina;2900355;BA;29;14554;1366;Nordeste
Água Fria;2900405;BA;29;14871;1366;Nordeste
Érico Cardoso;2900504;BA;29;10948;1366;Nordeste
Aiquara;2900603;BA;29;4586;1366;Nordeste
Alagoinhas;2900702;BA;29;160662;1366;Nordeste
Alcobaça;2900801;BA;29;25494;1366;Nordeste
Almadina;2900900;BA;29;5327;1366;Nordeste
Amargosa;2901007;BA;29;38478;1366;Nordeste
Amélia Rodrigues;2901106;BA;29;24848;1366;Nordeste
América Dourada;2901155;BA;29;15583;1366;Nordeste
Anagé;2901205;BA;29;26715;1366;Nordeste
Andaraí;2901304;BA;29;13531;1366;Nordeste
Andorinha;2901353;BA;29;15485;1366;Nordeste
Angical;2901403;BA;29;14178;1366;Nordeste
Anguera;2901502;BA;29;11456;1366;Nordeste
Antas;2901601;BA;29;15061;1366;Nordeste
Antônio Cardoso;2901700;BA;29;11501;1366;Nordeste
Antônio Gonçalves;2901809;BA;29;11236;1366;Nordeste
Aporá;2901908;BA;29;16379;1366;Nordeste
Apuarema;2901957;BA;29;7114;1366;Nordeste
Aracatu;2902005;BA;29;14422;1366;Nordeste
Araçás;2902054;BA;29;11946;1366;Nordeste
Araci;2902104;BA;29;50336;1366;Nordeste
Aramari;2902203;BA;29;10122;1366;Nordeste
Arataca;2902252;BA;29;10463;1366;Nordeste
Aratuípe;2902302;BA;29;8981;1366;Nordeste
Aurelino Leal;2902401;BA;29;11409;1366;Nordeste
Baianópolis;2902500;BA;29;14110;1366;Nordeste
Baixa Grande;2902609;BA;29;18680;1366;Nordeste
Banzaê;2902658;BA;29;12309;1366;Nordeste
Barra;2902708;BA;29;53528;1366;Nordeste
Barra da Estiva;2902807;BA;29;27582;1366;Nordeste
Barra do Choça;2902906;BA;29;38481;1366;Nordeste
Barra do Mendes;2903003;BA;29;14345;1366;Nordeste
Barra do Rocha;2903102;BA;29;5920;1366;Nordeste
Barreiras;2903201;BA;29;170667;1366;Nordeste
Barro Alto;2903235;BA;29;13911;1366;Nordeste
Barrocas;2903276;BA;29;15743;1366;Nordeste
Barro Preto;2903300;BA;29;5966;1366;Nordeste
Belmonte;2903409;BA;29;20567;1366;Nordeste
Belo Campo;2903508;BA;29;19042;1366;Nordeste
Biritinga;2903607;BA;29;15606;1366;Nordeste
Boa Nova;2903706;BA;29;14052;1366;Nordeste
Boa Vista do Tupim;2903805;BA;29;17307;1366;Nordeste
Bom Jesus da Lapa;2903904;BA;29;68704;1366;Nordeste
Bom Jesus da Serra;2903953;BA;29;10028;1366;Nordeste
Boninal;2904001;BA;29;14104;1366;Nordeste
Bonito;2904050;BA;29;16393;1366;Nordeste
Boquira;2904100;BA;29;19829;1366;Nordeste
Botuporã;2904209;BA;29;11411;1366;Nordeste
Brejões;2904308;BA;29;13272;1366;Nordeste
Brejolândia;2904407;BA;29;9377;1366;Nordeste
Brotas de Macaúbas;2904506;BA;29;12169;1366;Nordeste
Brumado;2904605;BA;29;74095;1366;Nordeste
Buerarema;2904704;BA;29;15056;1366;Nordeste
Buritirama;2904753;BA;29;20212;1366;Nordeste
Caatiba;2904803;BA;29;6224;1366;Nordeste
Cabaceiras do Paraguaçu;2904852;BA;29;17039;1366;Nordeste
Cachoeira;2904902;BA;29;30550;1366;Nordeste
Caculé;2905008;BA;29;23246;1366;Nordeste
Caém;2905107;BA;29;10729;1366;Nordeste
Caetanos;2905156;BA;29;11500;1366;Nordeste
Caetité;2905206;BA;29;54572;1366;Nordeste
Cafarnaum;2905305;BA;29;18039;1366;Nordeste
Cairu;2905404;BA;29;18486;1366;Nordeste
Caldeirão Grande;2905503;BA;29;13566;1366;Nordeste
Camacan;2905602;BA;29;22756;1366;Nordeste
Camaçari;2905701;BA;29;319394;1366;Nordeste
Camamu;2905800;BA;29;31775;1366;Nordeste
Campo Alegre de Lourdes;2905909;BA;29;32377;1366;Nordeste
Campo Formoso;2906006;BA;29;74894;1366;Nordeste
Canápolis;2906105;BA;29;10612;1366;Nordeste
Canarana;2906204;BA;29;24989;1366;Nordeste
Canavieiras;2906303;BA;29;34343;1366;Nordeste
Candeal;2906402;BA;29;7969;1366;Nordeste
Candeias;2906501;BA;29;75083;1366;Nordeste
Candiba;2906600;BA;29;13425;1366;Nordeste
Cândido Sales;2906709;BA;29;26465;1366;Nordeste
Cansanção;2906808;BA;29;39556;1366;Nordeste
Canudos;2906824;BA;29;16662;1366;Nordeste
Capela do Alto Alegre;2906857;BA;29;11055;1366;Nordeste
Capim Grosso;2906873;BA;29;35228;1366;Nordeste
Caraíbas;2906899;BA;29;10260;1366;Nordeste
Caravelas;2906907;BA;29;21229;1366;Nordeste
Cardeal da Silva;2907004;BA;29;8634;1366;Nordeste
Carinhanha;2907103;BA;29;30375;1366;Nordeste
Casa Nova;2907202;BA;29;75815;1366;Nordeste
Castro Alves;2907301;BA;29;25471;1366;Nordeste
Catolândia;2907400;BA;29;3560;1366;Nordeste
Catu;2907509;BA;29;50153;1366;Nordeste
Caturama;2907558;BA;29;9115;1366;Nordeste
Central;2907608;BA;29;16849;1366;Nordeste
Chorrochó;2907707;BA;29;10929;1366;Nordeste
Cícero Dantas;2907806;BA;29;32268;1366;Nordeste
Cipó;2907905;BA;29;17836;1366;Nordeste
Coaraci;2908002;BA;29;17663;1366;Nordeste
Cocos;2908101;BA;29;19817;1366;Nordeste
Conceição da Feira;2908200;BA;29;21499;1366;Nordeste
Conceição do Almeida;2908309;BA;29;16184;1366;Nordeste
Conceição do Coité;2908408;BA;29;71316;1366;Nordeste
Conceição do Jacuípe;2908507;BA;29;37409;1366;Nordeste
Conde;2908606;BA;29;24434;1366;Nordeste
Condeúba;2908705;BA;29;17571;1366;Nordeste
Contendas do Sincorá;2908804;BA;29;4490;1366;Nordeste
Coração de Maria;2908903;BA;29;28258;1366;Nordeste
Cordeiros;2909000;BA;29;7763;1366;Nordeste
Coribe;2909109;BA;29;14464;1366;Nordeste
Coronel João Sá;2909208;BA;29;17593;1366;Nordeste
Correntina;2909307;BA;29;34179;1366;Nordeste
Cotegipe;2909406;BA;29;13472;1366;Nordeste
Cravolândia;2909505;BA;29;4514;1366;Nordeste
Crisópolis;2909604;BA;29;20343;1366;Nordeste
Cristópolis;2909703;BA;29;14514;1366;Nordeste
Cruz das Almas;2909802;BA;29;63203;1366;Nordeste
Curaçá;2909901;BA;29;36021;1366;Nordeste
Dário Meira;2910008;BA;29;11094;1366;Nordeste
Dias d'Ávila;2910057;BA;29;75053;1366;Nordeste
Dom Basílio;2910107;BA;29;12309;1366;Nordeste
Dom Macedo Costa;2910206;BA;29;4588;1366;Nordeste
Elísio Medrado;2910305;BA;29;8066;1366;Nordeste
Encruzilhada;2910404;BA;29;19535;1366;Nordeste
Entre Rios;2910503;BA;29;39902;1366;Nordeste
Esplanada;2910602;BA;29;34146;1366;Nordeste
Euclides da Cunha;2910701;BA;29;64547;1366;Nordeste
Eunápolis;2910727;BA;29;120515;1366;Nordeste
Fátima;2910750;BA;29;18469;1366;Nordeste
Feira da Mata;2910776;BA;29;5825;1366;Nordeste
Feira de Santana;2910800;BA;29;657948;1366;Nordeste
Filadélfia;2910859;BA;29;18573;1366;Nordeste
Firmino Alves;2910909;BA;29;5006;1366;Nordeste
Floresta Azul;2911006;BA;29;11442;1366;Nordeste
Formosa do Rio Preto;2911105;BA;29;27421;1366;Nordeste
Gandu;2911204;BA;29;33938;1366;Nordeste
Gavião;2911253;BA;29;4493;1366;Nordeste
Gentio do Ouro;2911303;BA;29;11263;1366;Nordeste
Glória;2911402;BA;29;16072;1366;Nordeste
Gongogi;2911501;BA;29;5567;1366;Nordeste
Governador Mangabeira;2911600;BA;29;21314;1366;Nordeste
Guajeru;2911659;BA;29;8225;1366;Nordeste
Guanambi;2911709;BA;29;93065;1366;Nordeste
Guaratinga;2911808;BA;29;19490;1366;Nordeste
Heliópolis;2911857;BA;29;13074;1366;Nordeste
Iaçu;2911907;BA;29;25333;1366;Nordeste
Ibiassucê;2912004;BA;29;10754;1366;Nordeste
Ibicaraí;2912103;BA;29;22200;1366;Nordeste
Ibicoara;2912202;BA;29;21690;1366;Nordeste
Ibicuí;2912301;BA;29;14306;1366;Nordeste
Ibipeba;2912400;BA;29;17128;1366;Nordeste
Ibipitanga;2912509;BA;29;14316;1366;Nordeste
Ibiquera;2912608;BA;29;3837;1366;Nordeste
Ibirapitanga;2912707;BA;29;26794;1366;Nordeste
Ibirapuã;2912806;BA;29;9259;1366;Nordeste
Ibirataia;2912905;BA;29;19375;1366;Nordeste
Ibitiara;2913002;BA;29;15062;1366;Nordeste
Ibititá;2913101;BA;29;17509;1366;Nordeste
Ibotirama;2913200;BA;29;27670;1366;Nordeste
Ichu;2913309;BA;29;6415;1366;Nordeste
Igaporã;2913408;BA;29;16047;1366;Nordeste
Igrapiúna;2913457;BA;29;13528;1366;Nordeste
Iguaí;2913507;BA;29;21897;1366;Nordeste
Ilhéus;2913606;BA;29;189028;1366;Nordeste
Inhambupe;2913705;BA;29;35397;1366;Nordeste
Ipecaetá;2913804;BA;29;14064;1366;Nordeste
Ipiaú;2913903;BA;29;42507;1366;Nordeste
Ipirá;2914000;BA;29;59264;1366;Nordeste
Ipupiara;2914109;BA;29;10318;1366;Nordeste
Irajuba;2914208;BA;29;6255;1366;Nordeste
Iramaia;2914307;BA;29;11060;1366;Nordeste
Iraquara;2914406;BA;29;24759;1366;Nordeste
Irará;2914505;BA;29;29509;1366;Nordeste
Irecê;2914604;BA;29;78425;1366;Nordeste
Itabela;2914653;BA;29;29563;1366;Nordeste
Itaberaba;2914703;BA;29;68244;1366;Nordeste
Itabuna;2914802;BA;29;196676;1366;Nordeste
Itacaré;2914901;BA;29;29337;1366;Nordeste
Itaeté;2915007;BA;29;13822;1366;Nordeste
Itagi;2915106;BA;29;14314;1366;Nordeste
Itagibá;2915205;BA;29;15792;1366;Nordeste
Itagimirim;2915304;BA;29;6512;1366;Nordeste
Itaguaçu da Bahia;2915353;BA;29;12683;1366;Nordeste
Itaju do Colônia;2915403;BA;29;6157;1366;Nordeste
Itajuípe;2915502;BA;29;19249;1366;Nordeste
Itamaraju;2915601;BA;29;62065;1366;Nordeste
Itamari;2915700;BA;29;7219;1366;Nordeste
Itambé;2915809;BA;29;25108;1366;Nordeste
Itanagra;2915908;BA;29;6087;1366;Nordeste
Itanhém;2916005;BA;29;18258;1366;Nordeste
Itaparica;2916104;BA;29;20369;1366;Nordeste
Itapé;2916203;BA;29;10658;1366;Nordeste
Itapebi;2916302;BA;29;9501;1366;Nordeste
Itapetinga;2916401;BA;29;68735;1366;Nordeste
Itapicuru;2916500;BA;29;33254;1366;Nordeste
Itapitanga;2916609;BA;29;10630;1366;Nordeste
Itaquara;2916708;BA;29;8448;1366;Nordeste
Itarantim;2916807;BA;29;17517;1366;Nordeste
Itatim;2916856;BA;29;16375;1366;Nordeste
Itiruçu;2916906;BA;29;11261;1366;Nordeste
Itiúba;2917003;BA;29;35491;1366;Nordeste
Itororó;2917102;BA;29;16945;1366;Nordeste
Ituaçu;2917201;BA;29;18493;1366;Nordeste
Ituberá;2917300;BA;29;22299;1366;Nordeste
Iuiu;2917334;BA;29;11532;1366;Nordeste
Jaborandi;2917359;BA;29;9592;1366;Nordeste
Jacaraci;2917409;BA;29;14901;1366;Nordeste
Jacobina;2917508;BA;29;86649;1366;Nordeste
Jaguaquara;2917607;BA;29;47738;1366;Nordeste
Jaguarari;2917706;BA;29;34440;1366;Nordeste
Jaguaripe;2917805;BA;29;18300;1366;Nordeste
Jandaíra;2917904;BA;29;9535;1366;Nordeste
Jequié;2918001;BA;29;168733;1366;Nordeste
Jeremoabo;2918100;BA;29;39501;1366;Nordeste
Jiquiriçá;2918209;BA;29;14066;1366;Nordeste
Jitaúna;2918308;BA;29;14815;1366;Nordeste
João Dourado;2918357;BA;29;25799;1366;Nordeste
Juazeiro;2918407;BA;29;254481;1366;Nordeste
Jucuruçu;2918456;BA;29;9944;1366;Nordeste
Jussara;2918506;BA;29;16956;1366;Nordeste
Jussari;2918555;BA;29;6059;1366;Nordeste
Jussiape;2918605;BA;29;7585;1366;Nordeste
Lafaiete Coutinho;2918704;BA;29;4221;1366;Nordeste
Lagoa Real;2918753;BA;29;14546;1366;Nordeste
Laje;2918803;BA;29;21704;1366;Nordeste
Lajedão;2918902;BA;29;3986;1366;Nordeste
Lajedinho;2919009;BA;29;3621;1366;Nordeste
Lajedo do Tabocal;2919058;BA;29;7702;1366;Nordeste
Lamarão;2919108;BA;29;9305;1366;Nordeste
Lapão;2919157;BA;29;26998;1366;Nordeste
Lauro de Freitas;2919207;BA;29;217960;1366;Nordeste
Lençóis;2919306;BA;29;11170;1366;Nordeste
Licínio de Almeida;2919405;BA;29;12208;1366;Nordeste
Livramento de Nossa Senhora;2919504;BA;29;46249;1366;Nordeste
Luís Eduardo Magalhães;2919553;BA;29;116662;1366;Nordeste
Macajuba;2919603;BA;29;10758;1366;Nordeste
Macarani;2919702;BA;29;22596;1366;Nordeste
Macaúbas;2919801;BA;29;43725;1366;Nordeste
Macururé;2919900;BA;29;7455;1366;Nordeste
Madre de Deus;2919926;BA;29;19173;1366;Nordeste
Maetinga;2919959;BA;29;7212;1366;Nordeste
Maiquinique;2920007;BA;29;9011;1366;Nordeste
Mairi;2920106;BA;29;18161;1366;Nordeste
Malhada;2920205;BA;29;15834;1366;Nordeste
Malhada de Pedras;2920304;BA;29;8972;1366;Nordeste
Manoel Vitorino;2920403;BA;29;14295;1366;Nordeste
Mansidão;2920452;BA;29;14484;1366;Nordeste
Maracás;2920502;BA;29;29197;1366;Nordeste
Maragogipe;2920601;BA;29;37225;1366;Nordeste
Maraú;2920700;BA;29;25626;1366;Nordeste
Marcionílio Souza;2920809;BA;29;9507;1366;Nordeste
Mascote;2920908;BA;29;13941;1366;Nordeste
Mata de São João;2921005;BA;29;44839;1366;Nordeste
Matina;2921054;BA;29;10629;1366;Nordeste
Medeiros Neto;2921104;BA;29;22925;1366;Nordeste
Miguel Calmon;2921203;BA;29;25317;1366;Nordeste
Milagres;2921302;BA;29;11434;1366;Nordeste
Mirangaba;2921401;BA;29;16185;1366;Nordeste
Mirante;2921450;BA;29;10523;1366;Nordeste
Monte Santo;2921500;BA;29;49823;1366;Nordeste
Morpará;2921609;BA;29;8232;1366;Nordeste
Morro do Chapéu;2921708;BA;29;35224;1366;Nordeste
Mortugaba;2921807;BA;29;11487;1366;Nordeste
Mucugê;2921906;BA;29;12650;1366;Nordeste
Mucuri;2922003;BA;29;40005;1366;Nordeste
Mulungu do Morro;2922052;BA;29;13625;1366;Nordeste
Mundo Novo;2922102;BA;29;17417;1366;Nordeste
Muniz Ferreira;2922201;BA;29;7443;1366;Nordeste
Muquém do São Francisco;2922250;BA;29;10796;1366;Nordeste
Muritiba;2922300;BA;29;30146;1366;Nordeste
Mutuípe;2922409;BA;29;20612;1366;Nordeste
Nazaré;2922508;BA;29;28403;1366;Nordeste
Nilo Peçanha;2922607;BA;29;12418;1366;Nordeste
Nordestina;2922656;BA;29;19500;1366;Nordeste
Nova Canaã;2922706;BA;29;14035;1366;Nordeste
Nova Fátima;2922730;BA;29;8264;1366;Nordeste
Nova Ibiá;2922755;BA;29;6701;1366;Nordeste
Nova Itarana;2922805;BA;29;8059;1366;Nordeste
Nova Redenção;2922854;BA;29;7708;1366;Nordeste
Nova Soure;2922904;BA;29;24906;1366;Nordeste
Nova Viçosa;2923001;BA;29;41551;1366;Nordeste
Novo Horizonte;2923035;BA;29;11565;1366;Nordeste
Novo Triunfo;2923050;BA;29;11197;1366;Nordeste
Olindina;2923100;BA;29;23085;1366;Nordeste
Oliveira dos Brejinhos;2923209;BA;29;21334;1366;Nordeste
Ouriçangas;2923308;BA;29;7939;1366;Nordeste
Ourolândia;2923357;BA;29;20037;1366;Nordeste
Palmas de Monte Alto;2923407;BA;29;20677;1366;Nordeste
Palmeiras;2923506;BA;29;10819;1366;Nordeste
Paramirim;2923605;BA;29;21009;1366;Nordeste
Paratinga;2923704;BA;29;30671;1366;Nordeste
Paripiranga;2923803;BA;29;27866;1366;Nordeste
Pau Brasil;2923902;BA;29;9584;1366;Nordeste
Paulo Afonso;2924009;BA;29;119128;1366;Nordeste
Pé de Serra;2924058;BA;29;13675;1366;Nordeste
Pedrão;2924108;BA;29;6415;1366;Nordeste
Pedro Alexandre;2924207;BA;29;14288;1366;Nordeste
Piatã;2924306;BA;29;20859;1366;Nordeste
Pilão Arcado;2924405;BA;29;37272;1366;Nordeste
Pindaí;2924504;BA;29;15146;1366;Nordeste
Pindobaçu;2924603;BA;29;19625;1366;Nordeste
Pintadas;2924652;BA;29;10656;1366;Nordeste
Piraí do Norte;2924678;BA;29;11429;1366;Nordeste
Piripá;2924702;BA;29;9255;1366;Nordeste
Piritiba;2924801;BA;29;17838;1366;Nordeste
Planaltino;2924900;BA;29;8254;1366;Nordeste
Planalto;2925006;BA;29;24036;1366;Nordeste
Poções;2925105;BA;29;50642;1366;Nordeste
Pojuca;2925204;BA;29;33608;1366;Nordeste
Ponto Novo;2925253;BA;29;18670;1366;Nordeste
Porto Seguro;2925303;BA;29;181007;1366;Nordeste
Potiraguá;2925402;BA;29;10636;1366;Nordeste
Prado;2925501;BA;29;37241;1366;Nordeste
Presidente Dutra;2925600;BA;29;15650;1366;Nordeste
Presidente Jânio Quadros;2925709;BA;29;12986;1366;Nordeste
Presidente Tancredo Neves;2925758;BA;29;29343;1366;Nordeste
Queimadas;2925808;BA;29;27362;1366;Nordeste
Quijingue;2925907;BA;29;26457;1366;Nordeste
Quixabeira;2925931;BA;29;9815;1366;Nordeste
Rafael Jambeiro;2925956;BA;29;20146;1366;Nordeste
Remanso;2926004;BA;29;42746;1366;Nordeste
Retirolândia;2926103;BA;29;14147;1366;Nordeste
Riachão das Neves;2926202;BA;29;22323;1366;Nordeste
Riachão do Jacuípe;2926301;BA;29;35118;1366;Nordeste
Riacho de Santana;2926400;BA;29;32103;1366;Nordeste
Ribeira do Amparo;2926509;BA;29;14525;1366;Nordeste
Ribeira do Pombal;2926608;BA;29;56170;1366;Nordeste
